"InteractionID","InteractionURL","Species1UUID","Species1Name","Species1LifeCycleStage","Species1OrganismPart","Species1Status","InteractionType","InteractionOntologyURL","Species2UUID","Species2Name","Species2LifeCycleStage","Species2OrganismPart","Species2Status","LocationUUID","LocationName","LocationCountryName","ISO2","Importance","InteractionRecordType","Reference","ReferenceDOI","Reference Page","Notes"
"963aa2b4-a373-40bb-9b83-701a226e9be2","http://phasmida.myspecies.info/node/17","882aecec-b2ca-4f94-aa12-e8f878300d51","Acanthomeneexenus polycanthus","","","","eats","http://purl.obolibrary.org/obo/RO_0002470","390dd04b-970c-4a1d-9de5-83ebc5c86999","Buddleja","","","","","","","","","","E.  Baker and P.  Baranowski, “ Preliminary index of phasmid foodplants in the PSG Newsletter”, Phasmid Study Group Newsletter, vol. 123&124, pp. 13–21, 2010.","","",""
"313a4293-4ffb-419b-841d-4bd01ffb710b","http://phasmida.myspecies.info/node/15","2682659c-87fc-4790-8ebe-90e096dc5679","Euhallidaya sverinii","","","","is parasite of","http://purl.obolibrary.org/obo/RO_0002444","dc2578f9-602e-4593-9d08-a9e690cc4bd5","Diapheromera femorata","","","","","","","","","","","","",""
"82a32a16-a7e1-461a-955a-3b0b98a13685","http://phasmida.myspecies.info/node/14","0c496331-703b-442d-a641-5cfa43687ce9","Thrixion halidayanum","","","","is parasite of","http://purl.obolibrary.org/obo/RO_0002444","8f0e7569-9abf-4679-8e66-373dd5415e04","Leptynia hispanica","","","","","","","","","","","","",""
"d9f36ca4-3b09-460b-90fc-5a945343daee","http://phasmida.myspecies.info/node/13","bdd7e6df-0135-40e3-8156-31c471b26bdc","Mycteromyiella phasmatophaga","","","","is parasite of","http://purl.obolibrary.org/obo/RO_0002444","3cfeae09-b7ba-4343-9f7f-ebebb9bd0aed","Graeffea leveri","","","","","","","","","","","","",""
"6786c7d9-73aa-4019-b70a-4ed8bf89806f","http://phasmida.myspecies.info/node/12","a3005248-ca5e-4e22-ba24-56e39374f7df","Phasmophaga anetannalis","","","","is parasite of","http://purl.obolibrary.org/obo/RO_0002444","dc2578f9-602e-4593-9d08-a9e690cc4bd5","Diapheromera femorata","","","","","","","","","","","","",""
"bb4d4e4c-dd5c-422c-a2b1-fa0208b97bb0","http://phasmida.myspecies.info/node/11","80f136c3-4c6a-4909-88fb-f856ddbdef8c","Biomya genalis","","","","is parasite of","http://purl.obolibrary.org/obo/RO_0002444","dc2578f9-602e-4593-9d08-a9e690cc4bd5","Diapheromera femorata","Nymph","","","","","","","","","","","",""
"46d07d6a-6812-4530-bd60-93bf2a9408e9","http://phasmida.myspecies.info/node/10","a9123edc-a17f-49a3-8cf2-e01672fa8a5a","Graeffea crouanii","Nymph, Adult","","","eats","http://purl.obolibrary.org/obo/RO_0002470","ae7c7daa-e059-438d-a22c-8120da160d0c","Cocos nucifera","","Leaves","","","","","","economic (crop pest)","Interaction recorded in the wild","","","",""
"2dc629c7-52bf-4108-85d1-c1173fad9b7a","http://phasmida.myspecies.info/node/8","07c20a51-98eb-483d-b5ef-e33255ed5b93","Homo sapiens","","","","eats","http://purl.obolibrary.org/obo/RO_0002470","e736bbd9-5c7d-4825-8a6d-e4a8760c97d9","Haaniella echinata","Adult","Body","Native","72f79476-c914-4ee2-8deb-7d4f8cb49f71","Borneo","","","","","P. E.  Bragg, Phasmids of Borneo. 2001.","","",""
"247be903-7819-4345-93ae-b306d64df2da","http://phasmida.myspecies.info/node/5","21cc0912-858b-4a28-a439-efa1a78cf697","Paranastatus nigricutellatus","Egg, Larva","","","parasitoid of","http://purl.obolibrary.org/obo/RO_0002208","a9123edc-a17f-49a3-8cf2-e01672fa8a5a","Graeffea crouanii","Egg","","Native","0a144467-2d6d-4c10-818e-a1466de7a6ed","Fiji","","","economic (pest control)","Interaction recorded in captivity from wild caught specimens","","","",""
"a27740e1-cd80-49e8-8d51-78f1803a189f","http://phasmida.myspecies.info/node/3","a7642054-e636-499f-9acf-bb0e247a55c2","Trachyaretaon echinatus","Nymph, Adult","","Native","eats","http://purl.obolibrary.org/obo/RO_0002470","e8479b36-0ca0-4151-9c6f-7e610f48d1ba","Magnifera indica","","Leaves","Introduced","e5e85d02-6164-48cd-b8d4-749a4f370d38","Philippines","","","economic (crop pest)","Interaction recorded in the wild","I. L.  Lit and O. L.  Eusebio, “A New Species of the Genus Pharnacia (Phasmatodea: Phasmatidae: Phasmatinae: Pharnaciini) on Mango Trees in Sibuyan Island with Notes on Stick Insects Found on Agricultural Crops”, vol. 91, no. 2, 2008.","","",""
